0.0000000, 22.1609100
0.0099692, 22.6314370
0.0199473, 22.5846940
0.0300927, 22.5335270
0.0398886, 22.8334690
0.0500028, 22.4662800
0.0599535, 22.9919620
0.0699382, 22.9681400
0.0800209, 24.0301070
0.0900273, 22.5400870
0.0999475, 23.7397120
0.1099050, 23.1364060
0.1199281, 22.8839570
0.1298885, 23.0837900
0.1399231, 21.9839570
0.1499710, 23.2769280
0.1599910, 22.0821420
0.1698844, 23.0595400
0.1800964, 22.7648530
0.1899984, 22.9778920
0.1999083, 23.5920540
0.2099221, 23.0406570
0.2200432, 23.6334230
0.2299614, 22.9105450
0.2399461, 23.1210900
0.2499664, 23.0831760
0.2599468, 22.6329150
0.2699339, 22.8272460
0.2800045, 21.8943020
0.2900209, 22.9824490
0.2999792, 22.5930580
0.3099711, 23.3101750
0.3199663, 23.1706370
0.3299925, 23.1020790
0.3399777, 23.5088880
0.3500051, 22.9828210
0.3599577, 23.4605850
0.3699191, 22.2298760
0.3799074, 22.5679780
0.3899543, 22.5704770
0.3999174, 22.4223190
0.4098542, 23.2539710
0.4199567, 22.1614590
0.4300046, 23.4539010
0.4399295, 23.2935350
0.4499385, 23.3976350
0.4599192, 23.5455360
0.4698741, 23.2226980
0.4799414, 23.3890060
0.4898567, 22.8052520
0.4998388, 22.8101920
0.5098767, 22.2891560
0.5199974, 22.2664910
0.5299373, 23.2181630
0.5399258, 22.9505390
0.5499372, 23.0184400
0.5599411, 22.7855700
0.5698571, 23.3239730
0.5799081, 23.6178360
0.5899968, 23.1818500
0.5999136, 22.9675350
0.6098955, 23.1018430
0.6200032, 22.8002530
0.6299396, 22.3117790
0.6399355, 22.5353890
0.6498678, 22.2096180
0.6599319, 22.9676900
0.6698487, 23.0830550
0.6799123, 23.1867850
0.6898415, 23.7773690
0.6998966, 22.5836790
0.7098024, 23.8163380
0.7199469, 22.6918530
0.7299762, 22.8269650
0.7399459, 23.0501020
0.7499557, 22.3411330
0.7597859, 22.7877690
0.7698863, 22.7104930
0.7798495, 22.7691820
0.7898848, 23.3930680
0.7999649, 23.0047990
0.8098342, 24.0582500
0.8199105, 22.4638310
0.8298721, 23.7190150
0.8399863, 22.9360660
0.8497949, 22.9429130
0.8598597, 23.1301800
0.8698392, 22.0101600
0.8798130, 22.5306550
0.8897994, 22.9021130
0.8997283, 22.9895230
0.9099622, 23.5292840
0.9198420, 22.3705480
0.9299130, 23.5521390
0.9398372, 23.4012620
0.9497480, 23.3713320
0.9598279, 23.3781490
0.9697828, 22.2686250
0.9797246, 22.4112720
0.9898369, 22.7413900
0.9997416, 22.6514910
1.0098293, 23.0214370
1.0197375, 22.3698980
1.0297418, 23.2261220
1.0398490, 23.4132460
1.0498099, 23.4243640
1.0597456, 23.4455170
1.0697644, 22.9192070
1.0797672, 22.9249480
1.0896952, 22.5558910
1.0998299, 22.1895900
1.1097209, 22.8567980
1.1197765, 21.7721160
1.1297753, 22.9780060
1.1397419, 23.1822010
1.1497889, 23.1974350
1.1598516, 23.8743950
1.1697860, 23.2467960
1.1798668, 23.2165410
1.1898751, 23.1672270
1.1998158, 22.1195430
1.2097416, 22.9625380
1.2197454, 22.0216430
1.2298799, 22.5066430
1.2396977, 22.8206420
1.2497852, 22.5026800
1.2597384, 23.4761660
1.2697017, 23.1589130
1.2796988, 23.2556670
1.2896538, 23.5737690
1.2997034, 22.9055310
1.3097565, 23.1872180
1.3198245, 22.8477690
1.3297577, 22.8384040
1.3397503, 22.3968730
1.3497767, 22.8411330
1.3597746, 23.0311850
1.3696175, 23.0834960
1.3796623, 23.7124290
1.3897777, 22.7644840
1.3997650, 23.5957870
1.4097292, 22.9759830
1.4197197, 23.2091500
1.4296899, 23.6059700
1.4397681, 22.2522540
1.4497871, 22.4016380
1.4598413, 23.2266810
1.4696281, 22.2296260
1.4797223, 22.9208430
1.4897089, 22.6538120
1.4996457, 23.1757070
1.5096889, 23.5988180
1.5197527, 22.9687210
1.5296929, 23.7332760
1.5397232, 22.6376040
1.5497427, 23.0674880
1.5596468, 23.3560100
1.5698013, 21.9405990
1.5796993, 22.5461480
1.5896788, 22.5299300
1.5996280, 22.7530780
1.6097038, 23.3642480
1.6196859, 22.7583200
1.6296473, 23.5367930
1.6396151, 23.4424190
1.6497269, 23.0998540
1.6596162, 23.6578900
1.6696949, 22.6356720
1.6796312, 22.7683200
1.6896741, 22.5586890
1.6996841, 22.0143300
1.7096457, 23.0317940
1.7197182, 22.8328440
1.7297871, 23.0148490
1.7397382, 23.5285950
1.7496619, 23.2980040
1.7596388, 23.7163870
1.7695577, 22.8788170
1.7796254, 22.9159320
1.7896488, 22.7116030
1.7997987, 21.9427890
1.8097496, 22.8419480
1.8196700, 22.0762060
1.8296261, 22.9882680
1.8396549, 23.2988890
1.8496757, 22.7528380
1.8597465, 23.6750790
1.8696060, 23.4472370
1.8797734, 23.2770710
1.8897359, 23.3241140
1.8997362, 22.2339190
1.9097092, 23.2189940
1.9196162, 22.8539300
1.9295907, 22.0868680
1.9399202, 23.2030050
1.9497552, 22.2390170
1.9596286, 23.7233200
1.9696376, 23.4027480
1.9796209, 23.1561810
1.9896519, 23.7224980
1.9996622, 22.8598690
2.0095687, 23.1741770
2.0196371, 22.2925550
2.0296443, 22.3772890
2.0396919, 22.7145040
2.0496373, 22.3525280
2.0595694, 23.2210460
2.0696359, 22.5714970
2.0796289, 23.2313140
2.0896280, 24.0093250
2.0996668, 22.7891940
2.1095626, 23.9253860
2.1196806, 22.6932450
2.1296697, 22.1208480
2.1395895, 23.2289850
2.1495950, 21.4827650
2.1596906, 22.9397370
2.1696432, 22.7420410
2.1795981, 22.9427990
2.1895909, 23.7742060
2.1995986, 22.8794820
2.2096250, 23.5461220
2.2196143, 23.4308990
2.2295949, 22.6642340
2.2397399, 23.1012440
2.2496319, 22.8170190
2.2596297, 22.1030980
2.2696524, 22.7181030
2.2796383, 22.6125140
2.2896769, 23.2702810
2.2996871, 23.2830160
2.3095658, 22.6810150
2.3196084, 23.5523590
2.3297148, 23.9449100
2.3396800, 23.1154560
2.3495965, 22.8528350
2.3596268, 22.8260880
2.3696132, 21.9313960
2.3795636, 22.5290950
2.3896973, 22.5247960
2.3996160, 22.3939990
2.4096520, 23.3619020
2.4196064, 22.9329570
2.4296114, 23.5089380
2.4396298, 23.5318740
2.4494994, 23.3594440
2.4595764, 23.0722770
2.4695053, 22.5253090
2.4796965, 22.7987770
2.4895601, 22.4071900
2.4996984, 21.9078480
2.5096097, 22.7675420
2.5197170, 23.5573020
2.5295436, 23.1384930
2.5395589, 23.1141170
2.5496054, 23.9670160
2.5595715, 22.7243770
2.5695982, 23.3769230
2.5796196, 22.3958890
2.5895836, 21.8199520
2.5995853, 23.0673470
2.6096323, 21.5501160
2.6196296, 23.4271090
2.6297612, 23.2302490
2.6395621, 22.9347440
2.6495924, 23.6506000
2.6596396, 23.6558700
2.6696169, 23.7143960
2.6795750, 22.8503420
2.6896150, 22.5321770
2.6995175, 22.2979150
2.7096102, 21.8961010
2.7200086, 22.4461610
2.7295933, 22.5539000
2.7396326, 22.9041920
2.7495811, 23.7257230
2.7596381, 23.8380640
2.7695305, 23.1562020
2.7795489, 23.7847310
2.7896178, 23.3290210
2.7995379, 21.6818580
2.8095176, 22.8205200
2.8196335, 21.9028420
2.8297248, 22.2628800
2.8395076, 22.9792750
2.8496017, 22.6477450
2.8594544, 23.6443560
2.8695884, 23.7913070
2.8796179, 23.0341400
2.8895857, 23.5848050
2.8996208, 22.8087810
2.9094968, 22.3641930
2.9196796, 22.3313850
2.9297292, 22.6018850
2.9395826, 22.4000530
2.9495130, 22.7284390
2.9594762, 22.8235470
2.9695122, 23.6068360
2.9794729, 24.0185660
2.9894609, 22.9872060
2.9994202, 23.4591310
3.0096297, 23.3665180
3.0196021, 22.2572440
3.0295439, 22.7006170
3.0395257, 22.3722020
3.0494921, 22.2509960
3.0594213, 22.6686820
3.0694296, 23.1483500
3.0794306, 23.1688230
3.0894763, 23.6417500
3.0994532, 23.2251130
3.1094711, 23.2144830
3.1195121, 23.7747020
3.1295564, 22.3001540
3.1394384, 22.4912170
3.1495082, 22.3537580
3.1596024, 22.0363540
3.1694205, 22.7162650
3.1794887, 22.6910630
3.1895556, 23.2755180
3.1995361, 23.5489330
3.2093918, 23.5087050
3.2195921, 23.3528540
3.2295356, 23.5234930
3.2394407, 22.1785660
3.2495129, 22.5595280
3.2594936, 22.9056360
3.2694783, 21.5229550
3.2795823, 22.3234460
3.2895188, 23.2897970
3.2995260, 22.9879170
3.3094273, 24.1173170
3.3194888, 22.9577560
3.3296432, 23.5560150
3.3394651, 23.1996960
3.3495235, 22.7188910
3.3595049, 22.7964900
3.3694923, 21.8489130
3.3795083, 22.7699180
3.3895497, 22.4180340
3.3994563, 22.7392310
3.4094512, 23.7355750
3.4195125, 23.6179540
3.4295774, 23.5602650
3.4394271, 23.5253660
3.4494328, 22.9747330
3.4595842, 21.8021390
3.4694123, 22.6667440
3.4794202, 21.8270300
3.4893639, 22.1192070
3.4995360, 23.2154100
3.5094600, 22.2724270
3.5195081, 24.0204910
3.5294137, 24.0693630
3.5393763, 23.2057400
3.5493858, 23.9212090
3.5594788, 22.4784320
3.5694551, 22.7731740
3.5793691, 22.4320770
3.5894194, 22.2335800
3.5993783, 22.2063900
3.6094275, 22.3831600
3.6193664, 23.0048750
3.6293533, 23.6683810
3.6392968, 24.1364290
3.6494849, 22.7466830
3.6594687, 23.4836500
3.6695666, 23.9245470
3.6794932, 22.1973460
3.6895313, 22.4628510
3.6993937, 22.5645240
3.7094808, 21.8643440
3.7194254, 22.4935510
3.7293403, 23.6633850
3.7393305, 22.7727640
3.7494140, 23.5338340
3.7594039, 23.8722950
3.7694013, 23.1325700
3.7793880, 22.8579270
3.7893629, 22.3673360
3.7993596, 22.0768640
3.8093965, 22.3383100
3.8194075, 22.2741070
3.8293803, 23.0077860
3.8394835, 22.7438340
3.8494194, 24.1054210
3.8594346, 23.5109390
3.8695872, 23.7763200
3.8793862, 22.5303480
3.8894212, 22.1443410
3.8994682, 22.3786030
3.9094505, 22.2467080
3.9195130, 22.0168720
3.9293058, 22.3464510
3.9393077, 23.3240680
3.9493945, 23.2546980
3.9593244, 24.2976280
3.9693193, 23.3982200
3.9793050, 23.3108180
3.9894030, 22.8124500
3.9994707, 22.0009330
4.0094056, 22.7341900
4.0193050, 21.5009460
4.0293422, 23.3039530
4.0393438, 22.8827170
4.0495477, 23.5760960
4.0594873, 23.9971730
4.0694237, 23.1099280
4.0793111, 23.8510700
