9.4818602,70.8887180,-297.1255800,8.9117718,22.5704770,-2.8158233
9.0578279,58.1508790,-294.3123200,6.9980378,22.4223190,-1.9172577
5.1970191,63.5020870,-294.6642800,7.1593685,23.2539710,-2.8357992
8.4147654,54.5327640,-292.7699000,6.0888810,22.1614590,-1.2466571
6.5386004,59.0446280,-298.4079000,5.8573942,23.4539010,-2.2699895
8.4258156,61.0282520,-299.7664200,7.1536660,23.2935350,-2.1288066
9.0347385,65.7194440,-303.6594200,8.6177158,23.3976350,-2.6106517
8.2054176,67.5408400,-303.5322900,8.1249838,23.5455360,-2.9131596
8.2956381,75.2318800,-304.5441000,9.3867092,23.2226980,-2.9113781
6.1442127,75.4118500,-299.2874800,9.7040348,23.3890060,-3.9213884
7.4981732,69.5581820,-298.4218100,9.2332048,22.8052520,-2.9146383
7.7403131,69.4385150,-298.6173400,9.1594143,22.8101920,-3.4900489
6.1926718,67.4387740,-295.1821900,8.5799570,22.2891560,-2.6142824
7.4397655,62.7425160,-300.6507300,7.4080811,22.2664910,-2.3151219
9.6231384,64.4462740,-294.1780700,7.4780478,23.2181630,-2.9917340
8.1908550,60.9133000,-295.9046900,8.1241779,22.9505390,-1.5819111
5.3944297,60.6336250,-296.8118600,7.1921816,23.0184400,-3.1333382
5.1748853,54.8874780,-291.2502400,6.1125998,22.7855700,-1.3720155
9.5914726,61.6719130,-307.8531800,6.8418326,23.3239730,-2.5744832
8.5728664,64.0122380,-307.6790800,8.0049200,23.6178360,-2.7670090
8.3916073,64.1250840,-299.8137500,8.6248360,23.1818500,-2.6354434
5.7815447,68.9361650,-303.6704100,9.1547890,22.9675350,-2.9003711
8.7910681,78.3675540,-309.1834400,10.8054600,23.1018430,-3.4866381
7.2120671,65.9878690,-297.5648200,7.7809792,22.8002530,-3.3851106
7.8687801,76.3644640,-300.1611900,10.7399120,22.3117790,-2.9787242
6.7313485,72.0821840,-299.1289100,9.1857014,22.5353890,-3.3247871
8.4634295,65.8178860,-292.6774600,8.3035450,22.2096180,-1.7506077
6.8661489,56.9730990,-292.6945200,6.6363106,22.9676900,-2.3842695
6.5792456,58.0101850,-303.8905600,6.6218662,23.0830550,-2.4425263
8.2726421,53.0220950,-298.3460100,5.9197521,23.1867850,-2.1651287
5.8613124,57.0575750,-293.6640300,6.0863934,23.7773690,-2.5320637
9.6283360,63.5256420,-297.8589200,7.7370324,22.5836790,-1.5888348
5.4463029,63.7537230,-300.7406300,7.9274001,23.8163380,-4.2383981
7.3592248,64.9431460,-303.9432400,7.9933996,22.6918530,-2.5203264
6.0226679,73.8276520,-295.4031400,10.1779210,22.8269650,-3.5506074
8.3689232,76.6372450,-297.7142300,10.3382180,23.0501020,-4.1444554
8.1590700,67.6346510,-299.8189700,8.5050974,22.3411330,-1.8715549
8.4820080,65.2077030,-300.7879300,8.8593369,22.7877690,-3.7543101
8.2159948,67.2127080,-296.8897400,8.1677198,22.7104930,-2.2310934
10.3005030,52.5544430,-298.8123500,5.5771551,22.7691820,-1.9574379
5.2042208,62.9454770,-292.8049300,6.8676677,23.3930680,-2.5031233
7.8804469,60.7008290,-297.9194300,6.7327385,23.0047990,-1.7240578
7.2252016,60.1016040,-299.3700900,6.5868721,24.0582500,-3.3433008
9.3362904,59.3907130,-302.3627300,6.5743890,22.4638310,-1.8292872
7.0491524,65.2384410,-296.2285500,7.9029722,23.7190150,-2.7640529
9.4263725,70.8156200,-299.5946000,9.2465324,22.9360660,-3.4227521
8.3810282,68.1007080,-295.7688300,9.4042273,22.9429130,-2.5334089
4.6753144,74.6284640,-297.2697800,10.1818200,23.1301800,-4.3833909
6.2983890,74.0839390,-299.1521900,9.7409067,22.0101600,-2.5927451
9.4378004,61.4013900,-301.9301800,7.3908305,22.5306550,-2.3103306
9.5969620,70.2106550,-297.4846200,9.1363411,22.9021130,-2.9689841
9.7514915,62.9773480,-293.8694800,8.5544682,22.9895230,-2.2581575
7.4271102,58.2073020,-293.7706900,6.2061439,23.5292840,-2.6367898
10.7235900,56.7089840,-303.7980700,6.3092394,22.3705480,-1.3519217
8.0386457,58.6853220,-295.0065300,6.4392676,23.5521390,-2.4252956
7.2913985,60.8956340,-298.2475000,6.9238071,23.4012620,-2.3450863
6.4587774,62.6149900,-292.7704800,9.1716728,23.3713320,-2.6776674
5.8640924,74.5924990,-301.2375500,10.1637910,23.3781490,-3.7681165
7.9055195,73.3056560,-301.5540800,10.6988730,22.2686250,-3.1193645
6.2683492,72.7540510,-297.9806500,9.2160177,22.4112720,-3.3462760
7.4805651,72.1860660,-294.3177200,9.4113464,22.7413900,-3.1945512
9.2752399,64.7683110,-302.5082400,8.3190832,22.6514910,-2.4321475
6.3815551,59.9156230,-297.0144700,7.1975231,23.0214370,-2.2715559
9.1806068,57.6790660,-296.3097500,7.1632400,22.3698980,-1.8950608
8.6274767,57.0070990,-298.8268700,5.5422754,23.2261220,-2.1842501
7.1662254,56.1471480,-294.1576500,5.7625136,23.4132460,-2.1862476
7.5089474,58.6269530,-305.9765600,7.9758687,23.4243640,-2.5447087
6.0992455,69.4689180,-298.6947300,8.9814501,23.4455170,-2.7542646
6.8283048,74.3340300,-299.3511400,10.4120460,22.9192070,-3.2059894
4.8283300,77.6273500,-299.9535500,9.3680954,22.9249480,-3.9177318
9.8389044,75.6419450,-301.0826100,10.0250700,22.5558910,-2.9980295
8.8659296,66.7790830,-296.9702100,8.7380304,22.1895900,-3.2768691
6.1640787,68.0086670,-297.8141500,8.7125473,22.8567980,-3.0389197
8.9021530,64.1953050,-294.5912200,7.4769244,21.7721160,-1.8620794
8.3077345,59.0172000,-303.4296000,5.9275193,22.9780060,-2.5286188
8.2322979,53.3625030,-305.7179300,5.3289356,23.1822010,-1.9491391
6.3314700,58.5903630,-299.2381300,7.1392112,23.1974350,-1.8486680
8.1054163,65.4082720,-307.2530200,7.6912198,23.8743950,-2.8045552
9.5603056,72.1849140,-307.3135700,9.6855459,23.2467960,-2.6955929
7.5718818,73.0782390,-303.7307400,9.0085077,23.2165410,-3.5189140
5.7979355,72.6497040,-296.1465800,8.6933031,23.1672270,-3.4167902
5.1937008,64.3648990,-288.5853000,8.5733891,22.1195430,-2.7015698
8.4782572,68.8425600,-293.4788800,8.6626902,22.9625380,-3.4953239
9.1210308,66.2080230,-296.0616100,8.4944210,22.0216430,-2.4697182
8.1316824,64.1941760,-297.7221400,7.0451937,22.5066430,-2.8902204
8.5812988,63.8269880,-303.2145400,7.7014022,22.8206420,-2.8439124
7.4029078,60.9794200,-289.7472200,7.7953086,22.5026800,-1.6879933
7.0941062,61.2288250,-297.8325800,6.9486437,23.4761660,-2.8308485
9.6121435,57.9662440,-305.0499000,7.5852962,23.1589130,-1.8713311
9.5050955,67.4956890,-292.9659100,7.7274675,23.2556670,-2.8036258
6.4449868,65.9940410,-292.2355700,7.6289940,23.5737690,-2.8647077
7.4423518,63.0919300,-299.0766000,7.9912686,22.9055310,-2.9123800
8.6632166,69.5916520,-306.6387300,9.2225189,23.1872180,-3.1742527
9.4841595,69.1454930,-300.8691100,8.8619623,22.8477690,-3.0332382
7.9886308,69.9938430,-295.7827800,8.7243385,22.8384040,-3.3143988
8.3701267,69.8255160,-295.4577300,8.2346992,22.3968730,-2.3816893
6.9602323,66.3297040,-300.6077000,8.6912813,22.8411330,-3.2068019
8.6491051,59.8309900,-298.2792700,7.0718141,23.0311850,-2.2162888
8.6654367,61.2470170,-301.3570300,7.6852345,23.0834960,-2.4487238
6.7305012,61.5573580,-297.4874600,6.7787714,23.7124290,-2.7277269
8.4332647,58.2606320,-289.0371100,5.8011546,22.7644840,-1.2469903
4.7322140,62.4134520,-303.1646700,7.3290439,23.5957870,-3.4371815
8.9512959,65.8634410,-310.1190800,8.0219898,22.9759830,-2.3734307
8.1275005,66.2737050,-303.8267200,9.1877384,23.2091500,-2.6901453
4.3696084,68.5522610,-294.3176900,8.5599041,23.6059700,-4.2098112
8.8624544,73.4974140,-289.6813000,9.7115612,22.2522540,-2.7616122
7.9864931,68.7882460,-302.8517500,9.3741379,22.4016380,-3.4069583
7.8588724,70.5337980,-297.8998700,9.1489906,23.2266810,-3.2620044
9.6733999,67.3831180,-301.3276700,8.6574268,22.2296260,-2.3323586
6.4653516,59.8195420,-294.8327000,6.6311474,22.9208430,-2.4699268
8.1643734,58.7567290,-298.0328700,6.0047140,22.6538120,-1.6942555
7.5478125,53.8141210,-299.8646900,6.3870811,23.1757070,-2.6535490
8.6069765,60.3927920,-306.1926900,6.9590216,23.5988180,-2.2145469
7.5771046,58.6352540,-296.8114900,7.2399716,22.9687210,-1.9687397
4.2533083,69.6438600,-290.1158400,8.3681145,23.7332760,-3.6557283
9.6450911,71.6236500,-297.2652000,8.9009953,22.6376040,-2.8449206
4.9717646,70.4903030,-295.6345200,10.2087080,23.0674880,-3.8421817
6.8595076,72.6522060,-303.3376500,9.8998880,23.3560100,-3.6402128
8.1290426,71.8863140,-298.3608400,10.0742010,21.9405990,-2.5515635
7.0044222,64.4724730,-300.4494000,7.5895090,22.5461480,-3.1937978
7.0099311,63.8673210,-298.4035900,7.1348896,22.5299300,-2.2935519
9.0999146,56.4528920,-304.5199600,7.0496306,22.7530780,-2.1349144
7.8797989,56.0391500,-302.9154100,5.8426104,23.3642480,-2.2878811
7.6307454,56.8188100,-299.7785000,6.2464004,22.7583200,-1.2412649
6.3357201,61.0186040,-299.8429900,6.2859769,23.5367930,-2.7208307
7.6379986,63.4205320,-304.9546800,7.7246656,23.4424190,-2.6612062
3.2485535,60.4295730,-293.3776600,8.8093338,23.0998540,-2.8639753
6.8708234,76.2839740,-296.2375200,10.7862580,23.6578900,-3.8396018
10.0835080,73.9151610,-296.1851200,10.6274070,22.6356720,-2.6649029
9.9622955,73.7997060,-306.5006700,9.2251387,22.7683200,-3.8628387
6.7051897,71.3453450,-300.9821800,8.9848852,22.5586890,-3.0697753
11.5793250,61.1015470,-293.5191000,8.6350679,22.0143300,-2.1954725
6.6174264,55.5065650,-294.0560300,6.2965679,23.0317940,-2.4373369
8.7970743,54.5533370,-307.6003400,6.5176969,22.8328440,-1.6514592
8.4498854,58.0790940,-297.5327100,6.0962901,23.0148490,-2.1035340
7.8744564,58.2286000,-299.0864300,6.0999432,23.5285950,-2.2909269
7.8675528,63.9026720,-303.9062200,8.1058674,23.2980040,-2.8812845
5.8864350,70.7984920,-307.3581800,9.2863741,23.7163870,-3.0653534
4.7972603,69.6610570,-293.9437900,9.7017183,22.8788170,-2.6732919
7.5641522,72.1135860,-298.4375000,9.7607412,22.9159320,-3.8746254
7.3090448,77.3500440,-302.8713700,10.5371150,22.7116030,-3.4400368
8.6771345,69.3546520,-295.7053500,9.4282370,21.9427890,-2.7394519
4.7725801,69.8941500,-291.8633100,8.1875219,22.8419480,-3.0995562
8.8965673,63.9866870,-299.5330500,7.7375031,22.0762060,-2.1171782
9.2631283,59.0998310,-305.4070100,6.7197204,22.9882680,-2.2981200
5.5257821,55.2807160,-294.4564200,5.4364028,23.2988890,-2.3969641
5.6002650,58.4904820,-301.2056300,6.8722587,22.7528380,-1.5250624
6.5997424,60.6565280,-297.7811000,6.8641481,23.6750790,-2.7064102
7.9460998,63.2758180,-306.0495600,7.8394217,23.4472370,-2.7371852
8.3456297,69.4140400,-297.8181800,9.0280619,23.2770710,-2.9371464
7.0058208,73.4019320,-301.6840200,9.8696384,23.3241140,-4.0575104
9.4886465,70.4380340,-306.8974000,9.8212118,22.2339190,-2.8312302
6.2670031,75.3832860,-310.3864700,9.6648483,23.2189940,-3.8522515
11.7743490,74.3184510,-313.3770800,9.8510065,22.8539300,-3.1682625
6.5505638,61.5095980,-288.8889200,7.7735329,22.0868680,-1.9206202
6.2027988,60.8094640,-299.4678300,6.9185286,23.2030050,-2.9275749
8.0800209,56.2025110,-297.6481000,6.3409700,22.2390170,-1.2585026
7.4287972,56.8830990,-305.7621500,6.3098798,23.7233200,-2.4853616
6.4963460,54.5403370,-299.7681600,5.8421226,23.4027480,-2.3178344
7.7471509,60.7519230,-295.7998400,7.7899275,23.1561810,-1.9567438
6.5907187,75.0710980,-299.4128100,9.0081882,23.7224980,-3.5044277
7.2196307,68.7804490,-305.0817600,9.2209053,22.8598690,-2.6923168
8.3570347,75.4404140,-297.2090800,10.8672650,23.1741770,-4.0419879
6.9876270,74.6920010,-301.4713700,10.0392680,22.2925550,-3.0800934
7.3214011,69.2401430,-293.7810700,8.9976196,22.3772890,-3.1263802
6.9376054,69.3995510,-293.7370600,8.4608250,22.7145040,-3.0026410
9.4257011,66.5366130,-302.9551400,8.2488585,22.3525280,-2.0371509
7.8954282,56.3630910,-296.3601400,6.3057961,23.2210460,-3.1939375
7.4820008,57.1440620,-298.7589100,6.1305442,22.5714970,-1.2622858
5.8362970,56.5566290,-294.5257900,6.3854337,23.2313140,-2.6955287
7.9920454,59.5657230,-310.8165900,6.2796159,24.0093250,-2.3054299
8.3845863,65.6412350,-297.3912400,7.8094244,22.7891940,-2.1030366
3.2535052,65.7215960,-298.5036900,9.3415203,23.9253860,-4.1882892
6.5344071,73.7038270,-298.5929000,10.1699830,22.6932450,-3.1843324
9.2990294,74.4355010,-290.4671900,9.5903864,22.1208480,-2.4479895
4.6553183,70.6620940,-299.9323100,9.3568335,23.2289850,-4.0384550
9.4863415,68.7976680,-300.3932500,8.9811325,21.4827650,-2.3517268
6.9166455,63.4947850,-291.4729900,7.9997311,22.9397370,-2.9504302
6.9284539,60.8161050,-291.5706500,6.9281864,22.7420410,-2.2285745
8.3088408,57.7595440,-297.9809900,6.4639926,22.9427990,-1.8574141
5.2131677,52.0225110,-299.5912200,5.0254641,23.7742060,-2.2654803
5.3135629,59.8655010,-306.0786100,7.1040397,22.8794820,-2.1220970
4.6142597,61.6995390,-294.5489500,8.0594702,23.5461220,-2.5503247
3.6115191,67.7815320,-290.7775000,8.4115257,23.4308990,-3.2966368
10.1022790,71.7971040,-297.4023700,9.0389214,22.6642340,-2.5059323
5.1977401,71.4925840,-298.6298800,10.5272110,23.1012440,-3.7346139
8.1696682,76.9807660,-301.7929100,10.4088540,22.8170190,-3.6844447
6.2938561,72.6805110,-290.0400100,9.9209948,22.1030980,-2.2096796
7.0641470,67.7523960,-301.2236900,8.6419954,22.7181030,-3.3424408
9.0594492,60.5099870,-297.3285200,7.1846008,22.6125140,-2.0019758
6.7137380,52.3676340,-299.9834600,6.1074781,23.2702810,-1.8146808
6.2644453,57.8005260,-300.7460900,6.4492564,23.2830160,-2.3290942
8.6239653,57.8391040,-296.0346100,6.7764635,22.6810150,-1.5972978
6.0332832,52.6032100,-294.4173900,6.0547791,23.5523590,-2.0999222
6.7544904,66.2129440,-305.1048600,8.5594482,23.9449100,-3.4659936
8.2459593,71.5530850,-296.0238000,9.7078476,23.1154560,-2.6723630
4.0453143,76.8749240,-289.3577300,10.8742870,22.8528350,-4.0715656
5.7575364,78.3149190,-296.4372900,10.9580440,22.8260880,-3.4081638
8.6706781,74.4169850,-300.1590600,10.1917680,21.9313960,-2.7695653
6.0459237,67.1375200,-299.9005400,8.1452522,22.5290950,-3.3962262
7.9378738,62.8455920,-296.6967500,7.8917904,22.5247960,-2.5075960
8.1797266,54.0100360,-296.3916600,7.3520541,22.3939990,-1.5386016
6.3617563,55.5713840,-304.6823400,5.3851595,23.3619020,-2.0916007
5.7323065,53.2696340,-298.7690400,4.9740787,22.9329570,-1.9501148
6.1529322,59.6066360,-295.0100100,6.7468657,23.5089380,-2.3872869
7.3564467,60.0828630,-301.8728900,7.5959744,23.5318740,-2.6453927
4.6153846,66.2563480,-297.6048300,9.3194771,23.3594440,-2.9207163
5.3603802,78.9344560,-305.9898700,10.2652190,23.0722770,-4.0592990
7.5419321,80.2990570,-299.3698700,10.7040920,22.5253090,-3.3862586
7.6052346,72.0882420,-303.7547300,10.4003600,22.7987770,-3.2294486
8.5357351,73.4522170,-298.8473200,9.4782066,22.4071900,-3.6310544
9.3860636,63.6825560,-299.4575200,8.2540884,21.9078480,-2.1831999
9.4875746,52.4133570,-303.6784100,5.4580655,22.7675420,-1.7044619
8.9262962,54.8235700,-298.6819200,5.5023036,23.5573020,-2.4922125
8.1573248,56.5234490,-301.5986000,5.9364820,23.1384930,-1.4206140
6.1167912,53.4272960,-302.0316800,5.9493170,23.1141170,-2.4487414
5.8819990,62.9346660,-304.6547900,7.2200460,23.9670160,-2.6844912
5.6632280,70.8481670,-297.7465200,9.8783321,22.7243770,-2.7258275
7.0985861,76.3648450,-297.5805700,9.5496836,23.3769230,-4.2680378
8.1902161,84.2914350,-299.0723900,11.5609060,22.3958890,-3.2688515
8.9697437,76.1490100,-297.2511000,11.3907710,21.8199520,-3.1554389
6.3369503,71.1249540,-304.1167600,9.3271389,23.0673470,-3.7974932
9.8029366,61.7460560,-297.5012500,7.0245776,21.5501160,-2.0197761
9.1232605,61.1888200,-306.5891100,6.6763210,23.4271090,-2.3438506
7.6992607,52.8504330,-301.6232300,5.5591187,23.2302490,-2.6400142
6.9514594,46.3986890,-296.2839100,4.8592596,22.9347440,-0.7496499
6.7181845,56.6435970,-302.3995100,5.6949611,23.6506000,-2.8214753
8.5727406,59.7431220,-312.7982500,7.6913681,23.6558700,-2.7837458
5.4337010,69.9235920,-298.6709900,9.1273584,23.7143960,-2.9218524
5.1404066,76.2718510,-296.2205500,10.9420000,22.8503420,-3.8745322
8.2958422,80.3882900,-310.3081100,11.6860940,22.5321770,-3.3705249
10.0246730,73.8317260,-298.6132200,10.4637000,22.2979150,-3.7712891
6.8502965,72.9968640,-297.5519400,9.4972963,21.8961010,-3.2501910
7.0727820,62.6702770,-295.1575900,7.8060942,22.4461610,-1.9766476
6.5783887,58.2800600,-297.8889200,6.0734272,22.5539000,-2.6773520
8.3816910,49.8636440,-301.2041300,5.2252212,22.9041920,-0.9067138
5.5248199,50.0374410,-296.7354100,5.1725831,23.7257230,-2.8216207
5.8887267,58.3931200,-300.2643400,5.9236002,23.8380640,-2.0524793
4.7367592,59.8831520,-296.0036000,6.9300575,23.1562020,-1.7373370
4.5852313,68.8539430,-297.6567100,9.3793049,23.7847310,-4.1522555
8.9350443,74.2924120,-309.3958100,10.2728880,23.3290210,-3.5437562
9.6590919,78.5577160,-300.3623700,10.6259930,21.6818580,-2.9629877
6.1910877,80.7952580,-302.3057900,11.1736560,22.8205200,-4.3171315
9.6677151,72.1948090,-302.5398900,9.5830231,21.9028420,-2.8694603
9.6997652,63.3863300,-298.5363500,7.4565735,22.2628800,-2.0081129
7.8122463,54.2477570,-299.9655800,5.7032490,22.9792750,-2.4141502
8.0051107,54.5099330,-301.7155800,5.1723905,22.6477450,-1.6332352
6.7424874,49.1329690,-290.6958900,4.5967827,23.6443560,-2.0624394
5.5133591,55.8788450,-302.9525800,5.6499758,23.7913070,-2.1712511
6.9362483,62.8928410,-300.4174800,7.6588426,23.0341400,-1.9778802
7.3326535,66.4304500,-307.3642600,8.7606440,23.5848050,-3.8762999
7.2344131,77.7839660,-301.3818700,10.7940320,22.8087810,-3.7843704
8.0218182,81.0563280,-299.4176900,11.6604330,22.3641930,-3.1882677
7.4351687,79.0259860,-295.0376300,11.3735120,22.3313850,-4.1948028
8.1877861,72.7544630,-298.1441300,9.4681234,22.6018850,-2.9504995
8.7886524,66.7361450,-300.6840800,7.8033338,22.4000530,-2.3516281
5.8333302,55.6302720,-307.6928400,5.8060803,22.7284390,-2.5412364
6.0111899,47.7053450,-296.7796300,4.4586420,22.8235470,-1.1917248
8.3833952,49.2847860,-304.0139500,5.6115093,23.6068360,-1.8670321
8.3827219,57.0951880,-310.0058600,6.1453619,24.0185660,-2.6585214
4.8642154,61.6943970,-300.8787200,6.6701064,22.9872060,-2.0693660
3.3107021,65.5464710,-298.7707800,9.4625378,23.4591310,-3.2724476
9.2491674,77.7223210,-301.4444900,10.6035380,23.3665180,-3.7048831
8.1910276,76.6907270,-290.2291600,11.4114400,22.2572440,-3.2442377
7.6692381,78.3373640,-292.1311600,10.9484830,22.7006170,-4.2302027
7.5047350,73.8471300,-302.6366600,9.9367075,22.3722020,-3.2590048
7.7199545,64.4705200,-298.6346100,7.9677267,22.2509960,-1.9696726
8.1673393,57.3482970,-297.8811000,6.2301583,22.6686820,-2.6075883
7.8824506,54.3945240,-300.1875600,6.1163683,23.1483500,-1.8256819
7.9388351,51.7565840,-301.5122700,5.7110920,23.1688230,-1.3579123
4.5065460,55.0580220,-298.8533000,4.9391274,23.6417500,-2.2911808
4.4364944,61.1269230,-299.8751200,6.8428664,23.2251130,-2.1451707
7.1326632,65.6225360,-290.4237400,9.0092087,23.2144830,-2.9506779
7.5781689,76.7828750,-295.5491900,10.1117000,23.7747020,-3.5417528
6.0152764,80.2545930,-296.5025600,10.9851060,22.3001540,-3.4206786
5.7143564,82.9605330,-301.8848000,11.6955750,22.4912170,-4.1679759
13.4462480,73.6364750,-292.8037400,9.8051691,22.3537580,-3.1440368
12.1878470,69.9985730,-300.0662500,9.3745928,22.0363540,-2.4123409
8.5229645,61.7989850,-303.7168600,6.9158068,22.7162650,-2.7964520
8.2333660,53.5415650,-301.9482700,5.0108037,22.6910630,-1.6590139
4.3622408,51.3826680,-300.2492100,5.1767201,23.2755180,-1.3357943
5.3672671,55.2270200,-302.8050800,5.6220098,23.5489330,-2.7123876
7.5552316,59.4037780,-298.0997600,7.0395241,23.5087050,-2.1237812
5.0649829,62.9192620,-297.0763200,7.7492337,23.3528540,-2.5466321
5.7532525,77.4949190,-298.2994700,10.2626840,23.5234930,-3.9914448
7.3265581,76.9816590,-300.4389300,10.5096310,22.1785660,-2.7110844
10.1639730,80.2760240,-300.5719900,11.4611760,22.5595280,-3.9091203
9.2570591,75.0109560,-299.6752000,10.4445490,22.9056360,-3.5251300
11.0213370,70.7901540,-304.6433700,8.7838898,21.5229550,-2.1496608
5.9566174,58.0551150,-296.0259100,6.2507806,22.3234460,-2.4845996
6.4586587,55.3636890,-302.6438600,5.6758060,23.2897970,-1.9843324
8.1468830,49.0684590,-306.3115200,5.6942253,22.9879170,-1.2610027
6.6151390,52.3591840,-299.3586100,4.9623814,24.1173170,-2.4536684
8.0551529,62.4281430,-298.0405600,7.3080926,22.9577560,-2.3995035
6.6291590,63.5860710,-295.4330400,8.4201517,23.5560150,-2.6131797
6.3343387,72.4825900,-298.7853700,9.1325798,23.1996960,-3.6471734
8.5542994,75.2171170,-291.2183800,11.0768200,22.7188910,-3.4259648
7.6033320,81.3905720,-301.6033600,11.2756540,22.7964900,-4.1383557
8.6377220,74.3378750,-289.6345200,10.1529870,21.8489130,-3.1972280
8.1792135,68.4033200,-292.0008900,8.7979593,22.7699180,-2.5642946
8.7517748,59.4102440,-301.0861800,7.2204475,22.4180340,-2.7008493
8.6125259,54.4214550,-305.0676900,5.9226680,22.7392310,-1.2578337
4.8879223,49.8501400,-297.8603800,4.5507145,23.7355750,-2.6567261
6.0680728,52.5125430,-288.2846400,5.0862784,23.6179540,-1.4392920
4.9895911,57.1476820,-296.0047300,6.1890745,23.5602650,-2.0392106
4.7557979,56.7093240,-305.3114300,7.1657724,23.5253660,-3.4043856
6.2066545,73.3815160,-303.0038800,9.7290678,22.9747330,-2.9269783
8.5848923,81.3383560,-300.6252400,11.3733220,21.8021390,-3.2276957
7.4339509,79.6962280,-300.2623300,10.8773420,22.6667440,-4.3152456
9.0520744,81.0347600,-294.6410200,11.0997310,21.8270300,-2.9652326
10.9789430,71.4390030,-305.7633100,9.4420261,22.1192070,-3.3402104
6.8363848,59.9105680,-305.9532800,6.7852120,23.2154100,-2.4161055
10.2217360,50.8577160,-298.0932000,4.8266468,22.2724270,-1.1815971
4.8481207,49.8518520,-296.9700300,5.1389098,24.0204910,-2.2472694
6.8621225,53.2612690,-296.7245200,5.6645947,24.0693630,-1.9999919
8.3405294,51.5757480,-305.6843900,5.5756383,23.2057400,-1.9532326
4.1195416,60.4048880,-295.4415900,7.9746985,23.9212090,-3.2156479
6.9265990,71.9027630,-295.1203600,9.2493782,22.4784320,-3.0105100
5.2814174,75.7961880,-295.7028800,10.3573830,22.7731740,-2.8693550
7.5550776,82.2708050,-293.1093400,12.2514490,22.4320770,-4.5699701
7.3216462,77.1545940,-298.5289300,11.2008870,22.2335800,-3.2111948
8.1933775,66.7019350,-299.9422600,8.5508585,22.2063900,-2.5273209
7.4029970,64.5277330,-302.0850500,7.6747704,22.3831600,-3.0316801
7.0406017,59.8897630,-304.8978600,7.0723143,23.0048750,-1.8202975
6.9542022,51.3704680,-303.7094100,5.6558938,23.6683810,-1.9400394
2.5518379,50.3450970,-296.1880500,5.4389129,24.1364290,-2.3336420
6.9657779,51.3072170,-293.7544900,6.0332527,22.7466830,-1.6052079
8.7264547,60.7856980,-303.1552700,8.2661724,23.4836500,-2.6005001
7.1354351,72.7425310,-303.9437600,9.5558300,23.9245470,-3.4634240
