0.0000000, 7.2039557
0.0099692, 6.2359781
0.0199473, 10.3066740
0.0300927, 7.5860538
0.0398886, 8.1618309
0.0500028, 6.2644558
0.0599535, 6.7267838
0.0699382, 7.4907956
0.0800209, 7.4378281
0.0900273, 7.3021774
0.0999475, 5.9827704
0.1099050, 8.9011269
0.1199281, 8.1517439
0.1298885, 6.1555672
0.1399231, 6.1242456
0.1499710, 6.5635576
0.1599910, 9.5186567
0.1698844, 8.1201429
0.1800964, 8.0077333
0.1899984, 7.7901802
0.1999083, 8.2017460
0.2099221, 6.6152930
0.2200432, 6.3019733
0.2299614, 5.8784490
0.2399461, 3.3949602
0.2499664, 7.6776481
0.2599468, 9.4082756
0.2699339, 5.7856317
0.2800045, 9.8262768
0.2900209, 10.6657820
0.2999792, 10.1770200
0.3099711, 7.4148912
0.3199663, 8.9000340
0.3299925, 8.0046749
0.3399777, 6.8264961
0.3500051, 9.3609276
0.3599577, 6.9179521
0.3699191, 8.5525179
0.3799074, 6.9144139
0.3899543, 9.4818602
0.3999174, 9.0578279
0.4098542, 5.1970191
0.4199567, 8.4147654
0.4300046, 6.5386004
0.4399295, 8.4258156
0.4499385, 9.0347385
0.4599192, 8.2054176
0.4698741, 8.2956381
0.4799414, 6.1442127
0.4898567, 7.4981732
0.4998388, 7.7403131
0.5098767, 6.1926718
0.5199974, 7.4397655
0.5299373, 9.6231384
0.5399258, 8.1908550
0.5499372, 5.3944297
0.5599411, 5.1748853
0.5698571, 9.5914726
0.5799081, 8.5728664
0.5899968, 8.3916073
0.5999136, 5.7815447
0.6098955, 8.7910681
0.6200032, 7.2120671
0.6299396, 7.8687801
0.6399355, 6.7313485
0.6498678, 8.4634295
0.6599319, 6.8661489
0.6698487, 6.5792456
0.6799123, 8.2726421
0.6898415, 5.8613124
0.6998966, 9.6283360
0.7098024, 5.4463029
0.7199469, 7.3592248
0.7299762, 6.0226679
0.7399459, 8.3689232
0.7499557, 8.1590700
0.7597859, 8.4820080
0.7698863, 8.2159948
0.7798495, 10.3005030
0.7898848, 5.2042208
0.7999649, 7.8804469
0.8098342, 7.2252016
0.8199105, 9.3362904
0.8298721, 7.0491524
0.8399863, 9.4263725
0.8497949, 8.3810282
0.8598597, 4.6753144
0.8698392, 6.2983890
0.8798130, 9.4378004
0.8897994, 9.5969620
0.8997283, 9.7514915
0.9099622, 7.4271102
0.9198420, 10.7235900
0.9299130, 8.0386457
0.9398372, 7.2913985
0.9497480, 6.4587774
0.9598279, 5.8640924
0.9697828, 7.9055195
0.9797246, 6.2683492
0.9898369, 7.4805651
0.9997416, 9.2752399
1.0098293, 6.3815551
1.0197375, 9.1806068
1.0297418, 8.6274767
1.0398490, 7.1662254
1.0498099, 7.5089474
1.0597456, 6.0992455
1.0697644, 6.8283048
1.0797672, 4.8283300
1.0896952, 9.8389044
1.0998299, 8.8659296
1.1097209, 6.1640787
1.1197765, 8.9021530
1.1297753, 8.3077345
1.1397419, 8.2322979
1.1497889, 6.3314700
1.1598516, 8.1054163
1.1697860, 9.5603056
1.1798668, 7.5718818
1.1898751, 5.7979355
1.1998158, 5.1937008
1.2097416, 8.4782572
1.2197454, 9.1210308
1.2298799, 8.1316824
1.2396977, 8.5812988
1.2497852, 7.4029078
1.2597384, 7.0941062
1.2697017, 9.6121435
1.2796988, 9.5050955
1.2896538, 6.4449868
1.2997034, 7.4423518
1.3097565, 8.6632166
1.3198245, 9.4841595
1.3297577, 7.9886308
1.3397503, 8.3701267
1.3497767, 6.9602323
1.3597746, 8.6491051
1.3696175, 8.6654367
1.3796623, 6.7305012
1.3897777, 8.4332647
1.3997650, 4.7322140
1.4097292, 8.9512959
1.4197197, 8.1275005
1.4296899, 4.3696084
1.4397681, 8.8624544
1.4497871, 7.9864931
1.4598413, 7.8588724
1.4696281, 9.6733999
1.4797223, 6.4653516
1.4897089, 8.1643734
1.4996457, 7.5478125
1.5096889, 8.6069765
